Course,URL,Title,Distribution Group,Analyzing Diversity,Credits,Fall 2013,Spring 2014,Summer 2014,Fall 2014,Spring 2015,Summer 2015,Fall 2015,Spring 2016,Summer 2016,Fall 2016,Spring 2017,Summer 2017,Fall 2017,Spring 2018,Summer 2018,Fall 2018,Spring 2019,Summer 2019,Fall 2019,Spring 2020,Summer 2020,Fall 2020,Spring 2021,Summer 2021,Fall 2021,Spring 2022,Summer 2022,Fall 2022
ENGL 489,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=489&p_subj=ENGL,STUDIES IN FILM,,,3 OR 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=498&p_subj=ENGL,QUEER THEORY,,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 512,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=512&p_subj=ENGL,OLD ENGLISH LANGUAGE,,,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=514&p_subj=ENGL,MIDDLE ENGL LIT & SUBJECTIVITY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 516,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=516&p_subj=ENGL,CHAUCER & THE SUBVERSIVE OTHER,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 517,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=517&p_subj=ENGL,MEDIEVAL WOMEN WRITERS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 520,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=520&p_subj=ENGL,SHAKESPEARE AND DIFFERENCE,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 528,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=528&p_subj=ENGL,MILTON,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 572,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=572&p_subj=ENGL,CHICANO/A STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 582,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=582&p_subj=ENGL,FEMINIST LITERARY THEORY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 583,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=583&p_subj=ENGL,READING MATERIAL,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 584,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=584&p_subj=ENGL,THINKING SEX UNDER NEO-LIB,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ENGL 589,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=589&p_subj=ENGL,FILM STUDIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FILM 273,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=273&p_subj=FILM,FILM CRITICISM,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FILM 427,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=427&p_subj=FILM,ADVANCED FILMMAKING,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FOTO 216,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=216&p_subj=FOTO,35MM PHOTOGRAPHY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FOTO 304,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=304&p_subj=FOTO,PHOTOGRAPHIC MEDIA FOR ARTISTS,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FOTO 305,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=305&p_subj=FOTO,PHOTOGRAPHY III,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FOTO 306,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=306&p_subj=FOTO,PHOTOGRAPHY IV,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FOTO 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=345&p_subj=FOTO,COLOR PHOTOGRAPHY I,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FOTO 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=346&p_subj=FOTO,COLOR PHOTOGRAPHY II,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=360&p_subj=FREN,"WOMEN, SEXUALITY & LITERARY",Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 437,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=437&p_subj=FREN,MEDIEVAL PILGRIMAGE,Distribution Group I,,3 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 482,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=482&p_subj=FREN,DISCOURSES OF DISSIDENCE,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 487,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=487&p_subj=FREN,"LITERATURE, ART & COLONIALITY",Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FREN 595,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=595&p_subj=FREN,FREN RELI THOUGHT IN 20TH CENT,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FSEM 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=102&p_subj=FSEM,"BUDDHISM MEDITATION, ART & US",Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
FSEM 129,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=129&p_subj=FSEM,LITERARY LOVE AFFAIRS,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GERM 129,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=129&p_subj=GERM,LITERARY LOVE AFFAIRS,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GERM 321,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=321&p_subj=GERM,EUROPEAN WOMEN FILMMAKERS,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GERM 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=344&p_subj=GERM,"GERMAN HISTORY, 1648-1890",Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GERM 405,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=405&p_subj=GERM,MODERN GERMANY,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GREE 491,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=491&p_subj=GREE,DIRECTED READING,Distribution Group I,,3,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 103,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=103&p_subj=HART,INTRO TO THE HIST OF ASIAN ART,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 211,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=211&p_subj=HART,INTRO TO ASIAN CIVILIZATIONS,Distribution Group I,,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 214,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=214&p_subj=HART,ART & POLITICS IN ANCIENT ROME,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 240,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=240&p_subj=HART,LATE MEDIEVAL & RENAISSANCE,Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 285,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=285&p_subj=HART,FILM CRITICISM,,,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 288,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=288&p_subj=HART,SPECIAL TOPICS,,,1 TO 6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 298,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=298&p_subj=HART,SPECIAL TOPICS,,,1 TO 6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=350&p_subj=HART,MEDIEVAL SCIENCE AND MEDICINE,,,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 373,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=373&p_subj=HART,METHODOLOGY SEMINAR,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 392,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=392&p_subj=HART,LAT AMER ART/CINEMA SINCE 1960,,,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 394,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=394&p_subj=HART,SACRED ARTS SECULAR MODERNISM,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 410,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=410&p_subj=HART,ARCH AND DYNASTIC ASPIRATIONS,,,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 420,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=420&p_subj=HART,EUROPE & THE ISLAMIC WORLD,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 437,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=437&p_subj=HART,MEDIEVAL PILGRIMAGE,Distribution Group I,,3 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 454,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=454&p_subj=HART,THE ETHNOGRAPHER AS ARTIST,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 467,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=467&p_subj=HART,NATURE IN-VITRO,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 485,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=485&p_subj=HART,GENDER AND HOLLYWOOD 1950'S,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 486,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=486&p_subj=HART,STUDIES IN FILM,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 487,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=487&p_subj=HART,"LITERATURE, ART & COLONIALITY",Distribution Group I,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 498,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=498&p_subj=HART,SPECIAL TOPICS,,,1 TO 6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=500&p_subj=HART,INTERNSHIP PROGRAM I,,,1 TO 15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 528,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=528&p_subj=HART,MIDDLE EASTERN CITIES,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 537,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=537&p_subj=HART,MEDIEVAL PILGRIMAGE,,,3 TO 4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HART 584,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=584&p_subj=HART,"CAPITALISM & ART, 1300-1700",,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HEAL 496,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2018&p_crse_numb=496&p_subj=HEAL,INDEPENDENT STUDY,,,1 TO 3,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
