Course,URL,Title,Distribution Group,Analyzing Diversity,Credits
ANTH 613,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=613&p_subj=ANTH,POST-SOCIALISM & EUROPE,,,3
ANTH 614,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=614&p_subj=ANTH,HERMENEUTICS &LINGUISTIC ANTH,,,3
ANTH 615,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=615&p_subj=ANTH,MODERNITY/POSTMODERNITY,,,3
ANTH 618,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=618&p_subj=ANTH,CAN HUMANS THINK?,,,3
ANTH 619,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=619&p_subj=ANTH,LAW AND SOCIETY,,,3
ANTH 621,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=621&p_subj=ANTH,AUSTRALIAN LANGUAGES,,,3
ANTH 625,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=625&p_subj=ANTH,ADVANCED TOPICS IN ARCHAEOLOGY,,,3
ANTH 630,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=630&p_subj=ANTH,EXPERIMENTAL WRITING & ANTHRO,,,3
ANTH 640,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=640&p_subj=ANTH,BIOTECHNOLOGY AND CULTURE,,,3
ANTH 646,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=646&p_subj=ANTH,ADV BIOMEDICAL ANTHROPOLOGY,,,3
ANTH 647,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=647&p_subj=ANTH,MODERN ETHNOGRAPHY,,,3
ANTH 650,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=650&p_subj=ANTH,PEDAGOGY,,,3
ANTH 655,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=655&p_subj=ANTH,SCIENCE AND TECHNOLOGY STUDIES,,,3
ANTH 658,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=658&p_subj=ANTH,HUMAN OSTEOLOGY,,,3
ANTH 660,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=660&p_subj=ANTH,ADVANCED ARCHAEOLOGICAL THEORY,,,3
ANTH 663,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=663&p_subj=ANTH,WEST AFRICAN PREHISTORY,,,3
ANTH 668,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=668&p_subj=ANTH,PALAEOCLIMATE & HUMAN RESPONSE,,,3
ANTH 674,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=674&p_subj=ANTH,ADVANCED SEMINAR,,,3
ANTH 675,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=675&p_subj=ANTH,PLIO-PLEISTOCENE CLIMATE CHANG,,,3
ANTH 682,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=682&p_subj=ANTH,THIRD WORLD CINEMAS,,,1 TO 15
ANTH 683,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=683&p_subj=ANTH,DOCUMENTARY AND ETHNOGRAPHIC,,,3
ANTH 684,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=684&p_subj=ANTH,EXILE AND DIASPORA CINEMA,,,4
ANTH 800,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=800&p_subj=ANTH,RESEARCH AND THESIS,,,3 TO 9
ARAB 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=ARAB,INTRO TO MODERN ARABIC I,,,5
ARAB 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=ARAB,INTRO TO MODERN ARABIC II,,,5
ARAB 1XX,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=1XX&p_subj=ARAB,DEPT APPROVED TRANSFER CREDIT,,,1 TO 15
ARAB 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=ARAB,INTERMEDIATE MODERN ARABIC I,Distribution Group I,,4
ARAB 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=ARAB,INTERMEDIATE MODERN ARABIC II,Distribution Group I,,4
ARAB 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=ARAB,SEMINAR IN ARABIC,Distribution Group I,,3
ARAB 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=ARAB,SEMINAR IN ARABIC,Distribution Group I,,3
ARAB 398,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=398&p_subj=ARAB,INDEPENDENT STUDY,,,1 TO 6
ARAB 399,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=399&p_subj=ARAB,INDEPENDENT STUDY,,,1 TO 6
ARCH 101,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=101&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE I,,,4
ARCH 102,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=102&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE I,,,4
ARCH 104,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=104&p_subj=ARCH,CASE STU IN ANCNT & MED ARCH,,,3
ARCH 132,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=132&p_subj=ARCH,FRESH SEM ARCH ISSUES,,,2
ARCH 201,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=201&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE II,,,6
ARCH 202,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=202&p_subj=ARCH,PRINCIPLES OF ARCH II,,,6
ARCH 207,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=207&p_subj=ARCH,INTRO TO DESIGN OF STRUCTURES,Distribution Group III,,3
ARCH 214,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=214&p_subj=ARCH,DESIGN OF STRUCTURES II,,,3
ARCH 301,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=301&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE III,,,6
ARCH 302,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=302&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE III,,,6
ARCH 311,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=311&p_subj=ARCH,HOUSTON ARCHITECTURE,,,3
ARCH 313,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=313&p_subj=ARCH,SUSTAINABLE DESIGN,,,3
ARCH 315,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=315&p_subj=ARCH,DESIGN OF STRUCTURES III,,,3
ARCH 316,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=316&p_subj=ARCH,ENVIRONMENTAL CONTROL SYSTEMS,Distribution Group III,,3
ARCH 317,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=317&p_subj=ARCH,LANDSCAPE&SITE STRATG HOUSTON,,,3
ARCH 322,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=322&p_subj=ARCH,METHODS OF MAKING,,,3
ARCH 325,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=325&p_subj=ARCH,WHAT IS ISLAMIC ART?,,,3
ARCH 327,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=327&p_subj=ARCH,BUILDING WORKSHOP I,,,3
ARCH 328,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=328&p_subj=ARCH,10 MONMMNTS ISLAMIC WRLD,,,3
ARCH 331,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=331&p_subj=ARCH,VIS CULTURAL ISLAMIC WORLD I,,,3
ARCH 332,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=332&p_subj=ARCH,VIS CULTURE ISLAMIC WORLD II,,,3
ARCH 334,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=334&p_subj=ARCH,BUILDING WORKSHOP II,,,3
ARCH 340,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=340&p_subj=ARCH,ANIMATING ARCHITECTURE,,,3
ARCH 344,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=344&p_subj=ARCH,CONSTRUCTION & DESIGN,,,3
ARCH 345,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=345&p_subj=ARCH,ARCHITECTURE AND THE CITY I,Distribution Group I,,3
ARCH 346,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=346&p_subj=ARCH,ARCHITECTURE AND THE CITY II,Distribution Group I,,3
ARCH 347,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=347&p_subj=ARCH,ARCHITECTURE/POPULAR CULTURE,,,3
ARCH 348,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=348&p_subj=ARCH,"TESTING, TESTING, 1, 2,3",,,3
ARCH 349,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=349&p_subj=ARCH,REPRESENTATION: SIGNS OF LIFE,,,3
ARCH 350,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=350&p_subj=ARCH,"URBAN IDENTITY, UTOPIA&REFUSAL",,,3
ARCH 353,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=353&p_subj=ARCH,PHOTO FOR ARCHITECTS,,,3
ARCH 357,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=357&p_subj=ARCH,ART & EMPIRE: OTTOMAN WRLD,,,3
ARCH 358,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=358&p_subj=ARCH,CAST MODERNITY,,,3
ARCH 360,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=360&p_subj=ARCH,CRISIS AND COMMUNICATIONS,,,3
ARCH 362,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=362&p_subj=ARCH,"PHILO MATTER, FORCE & EVENT",,,3
ARCH 363,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=363&p_subj=ARCH,ARCHITECTURAL REPRESENTATION,,,3
ARCH 368,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=368&p_subj=ARCH,SEM: TECHNOLOGY AND SOCIETY,,,3
ARCH 372,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=372&p_subj=ARCH,SILENCE/SOUND/NOISE,,,3
ARCH 374,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=374&p_subj=ARCH,THE JOY OF MATERIALS,,,3
ARCH 382,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=382&p_subj=ARCH,REPOSITIONING THE SEAM,,,3
ARCH 384,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=384&p_subj=ARCH,CONCEPTUAL ART & ARCH,,,3
ARCH 386,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=386&p_subj=ARCH,ARCHITECTURE AND SOCIETY II,,,3
ARCH 401,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=401&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE IV,,,6
ARCH 402,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=402&p_subj=ARCH,PRINCIPLES OF ARCHITECTURE IV,,,6
ARCH 412,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=412&p_subj=ARCH,PRODUCT,,,3
ARCH 416,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=416&p_subj=ARCH,DESIGN & CONSTRUCTION PROJECT,,,3
ARCH 418,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=418&p_subj=ARCH,SEM IN ADV MATERIALS & SYSTEM,,,3
ARCH 422,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=422&p_subj=ARCH,THE MAKING OF THE ORIENT,,,3
ARCH 423,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=423&p_subj=ARCH,PROF&MGMT IN ARCH PRACTICE,,,3
ARCH 424,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=424&p_subj=ARCH,THEORY AND MODERNISM,,,3
ARCH 425,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=425&p_subj=ARCH,THEORY AND MODERNISM,,,3
ARCH 426,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=426&p_subj=ARCH,DESIGNING THE LOW-COST HOUSE,,,3
ARCH 429,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=429&p_subj=ARCH,BUILDING LOW COST HOUSE II,,,3
ARCH 432,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=432&p_subj=ARCH,INTRO TO COMPUTER APPL IN ARCH,,,3
ARCH 433,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=433&p_subj=ARCH,INTRO COMP APPLICATION IN ARCH,,,3
ARCH 435,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=435&p_subj=ARCH,ARCH COMPUTER GRAPHIC OVERVIEW,,,3
ARCH 436,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=436&p_subj=ARCH,COMPUTER AIDED DESIGN IN ARCH,,,3
ARCH 437,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=437&p_subj=ARCH,"VIDEO 1,2,3",,,3
ARCH 439,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=439&p_subj=ARCH,THREE DIMENSIONAL COMP GRAPHIC,,,3
ARCH 441,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=441&p_subj=ARCH,STRUCTURE OF SPACE: TECH SEM,,,3
ARCH 455,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=455&p_subj=ARCH,HOUSE&URBAN PROG:ISSUES POLICY,,,3
ARCH 457,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=457&p_subj=ARCH,AFFORDABLE HOUSING,,,3
ARCH 459,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=459&p_subj=ARCH,MODERN BRAZIL,,,3
ARCH 461,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=461&p_subj=ARCH,SPECIAL PROJECTS,,,3 TO 9
ARCH 464,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=464&p_subj=ARCH,IND PROJ FURN DESIGN&FABRICATN,,,3
ARCH 469,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=469&p_subj=ARCH,STUDY IN URBAN DESIGN:BRASILIA,,,3
ARCH 481,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=481&p_subj=ARCH,THE IDEA OF HOUSING,,,3
ARCH 483,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=483&p_subj=ARCH,20TH C. HIST OF IDEAS OF ARCH,,,3
ARCH 485,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=485&p_subj=ARCH,ARCHITECTURE AND SOCIETY I,,,3
ARCH 492,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=492&p_subj=ARCH,PROBLEMS IN KNOWLEDGE & DESIGN,,,3
ARCH 495,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=495&p_subj=ARCH,BODIES OF KNOWLEDGE,,,3
ARCH 500,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=500&p_subj=ARCH,PRECEPTORSHIP PROGRAM,,,15
ARCH 501,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=501&p_subj=ARCH,CORE DESIGN STUDIO I,,,10
ARCH 502,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=502&p_subj=ARCH,CORE DESIGN STUDIO II,,,10
ARCH 503,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=503&p_subj=ARCH,CORE DESIGN STUDIO III,,,10
ARCH 504,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=504&p_subj=ARCH,CORE DESIGN STUDIO IV,,,10
ARCH 507,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=507&p_subj=ARCH,INTRO TO DESIGN OF STRUCTURES,,,3
ARCH 514,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=514&p_subj=ARCH,DESIGN OF STRUCTURES II,,,3
ARCH 515,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=515&p_subj=ARCH,DESIGN OF STRUCTURES III,,,3
ARCH 516,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=516&p_subj=ARCH,ENVIRONMENTAL CONTROL SYSTEMS,,,3
ARCH 532,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=532&p_subj=ARCH,INTRO TO DIGITAL VISUAL & COMM,,,3
ARCH 549,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=549&p_subj=ARCH,REPRESENTATION: SIGNS OF LIFE,,,3
ARCH 600,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=600&p_subj=ARCH,M. ARCH. I INTERNSHIP,,,1 TO 15
ARCH 601,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=601&p_subj=ARCH,ARCHITECTURAL PROBLEMS:STUDIO,,,10
ARCH 602,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=602&p_subj=ARCH,ARCHITECTURAL PROBLEMS,,,10 OR 12
ARCH 603,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=603&p_subj=ARCH,ARCHITECTURAL PROBLEMS:STUDIO,,,10
ARCH 605,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=605&p_subj=ARCH,ARCH PROBLEMS: STUDIO,,,10
ARCH 610,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=610&p_subj=ARCH,"HIST, THEORY & STRUCT: PARIS",,,6
ARCH 611,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=611&p_subj=ARCH,HOUSTON ARCHITECTURE,,,3
ARCH 612,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=612&p_subj=ARCH,PRODUCT,,,3
ARCH 613,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=613&p_subj=ARCH,SUSTAINABLE DESIGN,,,3
ARCH 616,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=616&p_subj=ARCH,DESIGN & CONSTRUCTION PROJECT,,,3
ARCH 617,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=617&p_subj=ARCH,LANDSCAPE & SITE STRATEGY: HOU,,,3
ARCH 618,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=618&p_subj=ARCH,SEM IN ADV MATERIALS & SYSTEMS,,,3
ARCH 619,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=619&p_subj=ARCH,MAKE IT:CULTURE OF CONSTRUCTIO,,,3
ARCH 620,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=620&p_subj=ARCH,ARCHITECTURAL PROBLEMS,,,10
ARCH 621,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=621&p_subj=ARCH,ECON OF THE BUILT ENVIRONMENT,,,3
ARCH 622,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=622&p_subj=ARCH,METHODS OF MAKING,,,3
ARCH 623,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=623&p_subj=ARCH,PROF&MGMT IN ARCH PRACTICE,,,3
ARCH 624,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=624&p_subj=ARCH,THEORY AND MODERNISM,,,3
ARCH 625,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=625&p_subj=ARCH,THEORY AND MODERNISM,,,3
ARCH 626,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=626&p_subj=ARCH,DESIGNING THE LOW-COST HOUSE,,,3
ARCH 627,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=627&p_subj=ARCH,BUILDING WORKSHOP I,,,3
ARCH 628,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=628&p_subj=ARCH,10 MONMNTS ISLAMIC WORLD,,,3
ARCH 629,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=629&p_subj=ARCH,BUILDING LOW COST HOUSE II,,,3
ARCH 632,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=632&p_subj=ARCH,INTRO TO COMPUTERS IN ARCH,,,3
ARCH 633,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=633&p_subj=ARCH,INTRO COMPUTER APPLIC IN ARCH,,,3
ARCH 634,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=634&p_subj=ARCH,BUILDING WORKSHOP II,,,3
ARCH 635,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=635&p_subj=ARCH,ARCH COMPUTER GRAPHIC OVERVIEW,,,3
ARCH 636,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=636&p_subj=ARCH,COMPUTER AIDED DESIGN IN ARCH,,,3
ARCH 637,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=637&p_subj=ARCH,"VIDEO 1,2,3",,,3
ARCH 639,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=639&p_subj=ARCH,THREE DIMENSIONAL COMP GRAPHIC,,,3
ARCH 640,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=640&p_subj=ARCH,ANIMATING ARCHITECTURE,,,3
ARCH 641,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=641&p_subj=ARCH,STRUCTURE OF SPACE: TECH SEM,,,3
ARCH 644,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=644&p_subj=ARCH,CONSTRUCTION & DESIGN,,,3
ARCH 645,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=645&p_subj=ARCH,ARCHITECTURE AND THE CITY I,,,3
ARCH 646,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=646&p_subj=ARCH,ARCHITECTURE AND THE CITY II,,,3
ARCH 647,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=647&p_subj=ARCH,ARCHITECTURE/POPULAR CULTURE,,,3
ARCH 648,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=648&p_subj=ARCH,"TESTING, TESTING, 1, 2, 3",,,3
ARCH 650,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=650&p_subj=ARCH,"URBAN IDENTITY,UTOPIA&REFUSAL",,,3
ARCH 653,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=653&p_subj=ARCH,PHOTO FOR ARCHITECTS,,,3
ARCH 654,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=654&p_subj=ARCH,20TH CENTURY NORTH AMER ARCH,,,3
ARCH 655,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=655&p_subj=ARCH,HOUSE&URBAN PROG:ISSUES POLICY,,,3
ARCH 657,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=657&p_subj=ARCH,AFFORDABLE HOUSING,,,3
ARCH 658,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=658&p_subj=ARCH,CAST MODERNITY,,,3
ARCH 659,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=659&p_subj=ARCH,MODERN BRAZIL,,,3
ARCH 660,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=660&p_subj=ARCH,CRISIS AND COMMUNICATION,,,1 TO 15
ARCH 662,/courses/!SWKSCAT.cat?p_action=CATALIST&p_acyr_code=2006&p_crse_numb=662&p_subj=ARCH,"PHILOSOPHY MATTER,FORCE&EVENT",,,3
